referencia_busca_cliente;id_importacao_pessoa;referencia;numero;data_primeiro_vencimento;dia_vencimento;data_vigencia_inicial;data_vigencia_final;servicos.referencia;PLANO;recorrencia;servicos.valor_unitario;codigo_forma_pagamento;codigo_banco_conta;tipo_faturamento;codigo_vendedor
1;1442;1577;1577;20/10/2021;20;20/10/2021;24/01/2022;4;PRO;1;257;13;2;1;1
1;1441;1576;1576;20/10/2021;20;20/10/2021;28/05/2024;6;Básico;1;197;13;2;1;1
1;1440;1575;1575;20/10/2021;20;20/10/2021;24/01/2022;4;PRO;1;257;13;2;1;1
1;1439;1574;1574;20/10/2021;20;20/10/2021;24/03/2022;4;PRO;1;257;13;2;1;1
1;1438;1573;1573;20/10/2021;20;20/10/2021;;4;PRO;1;257;13;2;1;1
1;1437;1572;1572;20/10/2021;20;20/10/2021;22/11/2021;4;PRO;1;257;13;2;1;1
1;1436;1571;1571;20/10/2021;20;20/10/2021;;4;PRO;1;257;13;2;1;1
1;1435;1570;1570;19/10/2021;19;19/10/2021;20/12/2021;6;Básico;1;197;13;2;1;1
1;1434;1569;1569;19/10/2021;19;19/10/2021;;4;PRO;1;257;13;2;1;1
1;1433;1568;1568;19/10/2021;19;19/10/2021;19/03/2023;4;PRO;1;257;13;2;1;1
1;1432;1566;1566;19/10/2021;19;19/10/2021;19/01/2023;4;PRO;1;257;13;2;1;1
1;1431;1565;1565;19/10/2021;19;19/10/2021;21/02/2022;4;PRO;1;257;13;2;1;1
1;1430;1564;1564;19/10/2021;19;19/10/2021;29/01/2022;4;PRO;1;257;13;2;1;1
1;1429;10367;10367;01/08/2023;01;01/08/2023;02/10/2023;14;Básico;1;257;13;2;1;1
1;1429;4609;4609;27/06/2022;27;27/06/2022;29/08/2022;6;Básico;1;197;13;2;1;1
1;1429;4608;4608;27/06/2022;27;27/06/2022;27/06/2022;8;Básico;1;197;13;2;1;1
1;1429;3978;3978;20/05/2022;20;20/05/2022;20/05/2022;9;PRO;1;297;13;2;1;1
1;1429;4087;4087;27/05/2022;27;27/05/2022;26/06/2022;9;PRO;1;297;13;2;1;1
1;1429;1563;1563;19/10/2021;19;19/10/2021;19/05/2022;6;Básico;1;197;13;2;1;1
1;1428;1562;1562;19/10/2021;19;19/10/2021;19/07/2022;4;PRO;1;257;13;2;1;1
1;1427;1561;1561;19/10/2021;19;19/10/2021;;4;PRO;1;257;13;2;1;1
1;1426;34732;34732;11/09/2024;11;11/09/2024;10/10/2024;20;PRO;1;397;13;2;1;1
1;1426;32577;32577;20/05/2024;20;20/05/2024;19/07/2024;20;PRO;1;397;13;2;1;1
1;1426;6595;6595;14/10/2022;14;14/10/2022;20/05/2024;13;PRO;1;357;13;2;1;1
1;1426;2256;2256;06/01/2022;06;06/01/2022;05/10/2022;4;PRO;1;257;13;2;1;1
1;1426;1560;1560;19/10/2021;19;19/10/2021;05/04/2022;4;PRO;1;257;13;2;1;1
1;1425;1559;1559;19/10/2021;19;19/10/2021;19/02/2022;4;PRO;1;257;13;2;1;1
1;1424;1558;1558;19/10/2021;19;19/10/2021;21/12/2021;4;PRO;1;257;13;2;1;1
1;1423;1557;1557;19/10/2021;19;19/10/2021;;4;PRO;1;257;13;2;1;1
1;1422;1556;1556;19/10/2021;19;19/10/2021;20/12/2021;4;PRO;1;257;13;2;1;1
1;1421;1555;1555;19/10/2021;19;19/10/2021;20/12/2021;4;PRO;1;257;13;2;1;1
1;1420;1554;1554;19/10/2021;19;19/10/2021;19/01/2023;4;PRO;1;257;13;2;1;1
1;1419;1553;1553;19/10/2021;19;19/10/2021;19/10/2022;4;PRO;1;257;13;2;1;1
1;1418;1552;1552;19/10/2021;19;19/10/2021;19/02/2023;4;PRO;1;257;13;2;1;1
1;1417;1551;1551;18/10/2021;18;18/10/2021;27/10/2021;6;Básico;1;197;13;2;1;1
1;1416;1550;1550;18/10/2021;18;18/10/2021;19/02/2022;4;PRO;1;257;13;2;1;1
1;1415;35556;35556;21/10/2024;21;21/10/2024;23/12/2024;17;Pro Anual;12;3564;13;2;1;1
1;1415;10211;10211;24/07/2023;24;24/07/2023;16/09/2024;9;PRO;1;297;13;2;1;1
1;1415;8368;8368;21/03/2023;21;21/03/2023;21/03/2023;9;PRO;1;297;13;2;1;1
1;1415;5714;5714;24/08/2022;24;24/08/2022;22/02/2023;9;PRO;1;297;13;2;1;1
1;1415;5545;5545;15/08/2022;15;15/08/2022;23/08/2022;6;Básico;1;197;13;2;1;1
1;1415;3556;3556;26/04/2022;26;26/04/2022;19/07/2022;9;PRO;1;297;13;2;1;1
1;1415;2967;2967;11/03/2022;11;11/03/2022;25/04/2022;6;Básico;1;197;13;2;1;1
1;1415;1549;1549;18/10/2021;18;18/10/2021;10/03/2022;4;PRO;1;257;13;2;1;1
1;1414;1548;1548;18/10/2021;18;18/10/2021;19/02/2022;4;PRO;1;257;13;2;1;1
1;1413;1547;1547;18/10/2021;18;18/10/2021;19/04/2022;4;PRO;1;257;13;2;1;1
1;1412;1546;1546;18/10/2021;18;18/10/2021;19/02/2022;4;PRO;1;257;13;2;1;1
1;1411;6025;6025;12/09/2022;12;12/09/2022;11/10/2022;9;PRO;1;297;13;2;1;1
1;1411;1545;1545;18/10/2021;18;18/10/2021;19/05/2022;4;PRO;1;257;13;2;1;1
1;1410;1544;1544;18/10/2021;18;18/10/2021;20/02/2022;4;PRO;1;257;13;2;1;1
1;1409;1542;1542;18/10/2021;18;18/10/2021;22/04/2022;4;PRO;1;257;13;2;1;1
1;1408;1541;1541;18/10/2021;18;18/10/2021;20/12/2021;2;;1;;13;2;1;1
1;1407;1540;1540;18/10/2021;18;18/10/2021;19/04/2022;4;PRO;1;257;13;2;1;1
1;1406;31590;31590;05/03/2024;05;05/03/2024;04/08/2024;21;Básico;1;297;13;2;1;1
1;1406;31516;31516;28/02/2024;28;28/02/2024;04/03/2024;21;Básico;1;297;13;2;1;1
1;1406;2298;2298;11/01/2022;11;11/01/2022;11/05/2023;2;;1;;13;2;1;1
1;1406;1539;1539;18/10/2021;18;18/10/2021;10/01/2022;6;Básico;1;197;13;2;1;1
1;1405;5544;5544;15/08/2022;15;15/08/2022;05/12/2022;9;PRO;1;297;13;2;1;1
1;1405;3101;3101;22/03/2022;22;22/03/2022;21/07/2022;9;PRO;1;297;13;2;1;1
1;1405;1538;1538;18/10/2021;18;18/10/2021;19/02/2022;2;;1;;13;2;1;1
1;1404;1537;1537;18/10/2021;18;18/10/2021;17/01/2022;2;;1;;13;2;1;1
1;1403;1536;1536;18/10/2021;18;18/10/2021;25/10/2021;4;PRO;1;257;13;2;1;1
1;1402;1535;1535;17/10/2021;17;17/10/2021;18/04/2023;4;PRO;1;257;13;2;1;1
1;1401;1534;1534;16/10/2021;16;16/10/2021;23/11/2021;2;;1;;13;2;1;1
1;1400;1533;1533;15/10/2021;15;15/10/2021;;4;PRO;1;257;13;2;1;1
1;1399;1532;1532;15/10/2021;15;15/10/2021;19/06/2022;4;PRO;1;257;13;2;1;1
1;1398;1531;1531;15/10/2021;15;15/10/2021;19/01/2022;2;;1;;13;2;1;1
1;1397;1530;1530;15/10/2021;15;15/10/2021;20/01/2022;2;;1;;13;2;1;1
1;1396;1529;1529;15/10/2021;15;15/10/2021;19/05/2022;2;;1;;13;2;1;1
1;1395;1528;1528;15/10/2021;15;15/10/2021;22/11/2021;2;;1;;13;2;1;1
1;1394;1527;1527;15/10/2021;15;15/10/2021;24/10/2022;2;;1;;13;2;1;1
1;1393;1526;1526;15/10/2021;15;15/10/2021;21/02/2022;4;PRO;1;257;13;2;1;1
1;1392;1525;1525;15/10/2021;15;15/10/2021;21/02/2022;2;;1;;13;2;1;1
1;1391;1524;1524;15/10/2021;15;15/10/2021;21/02/2022;4;PRO;1;257;13;2;1;1
1;1390;1523;1523;15/10/2021;15;15/10/2021;;4;PRO;1;257;13;2;1;1
1;1389;1522;1522;15/10/2021;15;15/10/2021;19/01/2022;4;PRO;1;257;13;2;1;1
1;1388;31798;31798;20/03/2024;20;20/03/2024;20/03/2025;17;Pro Anual;12;3564;13;2;1;1
1;1388;1521;1521;15/10/2021;15;15/10/2021;19/12/2022;2;;1;;13;2;1;1
1;1387;1520;1520;15/10/2021;15;15/10/2021;20/12/2021;4;PRO;1;257;13;2;1;1
1;1386;1519;1519;15/10/2021;15;15/10/2021;19/01/2022;2;;1;;13;2;1;1
1;1385;1518;1518;15/10/2021;15;15/10/2021;20/12/2021;4;PRO;1;257;13;2;1;1
1;1384;1517;1517;15/10/2021;15;15/10/2021;20/11/2021;4;PRO;1;257;13;2;1;1
1;1383;1516;1516;15/10/2021;15;15/10/2021;24/11/2021;4;PRO;1;257;13;2;1;1
1;1382;1515;1515;15/10/2021;15;15/10/2021;15/11/2021;2;;1;;13;2;1;1
1;1381;1514;1514;15/10/2021;15;15/10/2021;20/12/2021;6;Básico;1;197;13;2;1;1
1;1379;1513;1513;15/10/2021;15;15/10/2021;19/05/2022;4;PRO;1;257;13;2;1;1
1;1378;1512;1512;15/10/2021;15;15/10/2021;21/03/2023;2;;1;;13;2;1;1
1;1377;1511;1511;15/10/2021;15;15/10/2021;27/10/2021;4;PRO;1;257;13;2;1;1
1;1376;1510;1510;14/10/2021;14;14/10/2021;14/02/2022;2;;1;;13;2;1;1
1;1375;1509;1509;14/10/2021;14;14/10/2021;14/01/2022;4;PRO;1;257;13;2;1;1
1;1374;1508;1508;14/10/2021;14;14/10/2021;17/11/2021;4;PRO;1;257;13;2;1;1
1;1373;1507;1507;14/10/2021;14;14/10/2021;14/01/2022;4;PRO;1;257;13;2;1;1
1;1372;1506;1506;14/10/2021;14;14/10/2021;14/02/2022;4;PRO;1;257;13;2;1;1
1;1371;1505;1505;14/10/2021;14;14/10/2021;15/12/2021;4;PRO;1;257;13;2;1;1
1;1370;1503;1503;14/10/2021;14;14/10/2021;15/01/2022;4;PRO;1;257;13;2;1;1
1;1369;3391;3391;11/04/2022;11;11/04/2022;11/04/2022;9;PRO;1;297;13;2;1;1
1;1369;1502;1502;14/10/2021;14;14/10/2021;14/01/2022;4;PRO;1;257;13;2;1;1
1;1368;1501;1501;14/10/2021;14;14/10/2021;17/11/2021;4;PRO;1;257;13;2;1;1
1;1367;1500;1500;14/10/2021;14;14/10/2021;14/03/2022;4;PRO;1;257;13;2;1;1
1;1366;1499;1499;14/10/2021;14;14/10/2021;14/11/2022;2;;1;;13;2;1;1
1;1365;1498;1498;14/10/2021;14;14/10/2021;21/01/2022;4;PRO;1;257;13;2;1;1
1;1364;1497;1497;14/10/2021;14;14/10/2021;14/01/2022;4;PRO;1;257;13;2;1;1
1;1363;1496;1496;14/10/2021;14;14/10/2021;;4;PRO;1;257;13;2;1;1
1;1362;1495;1495;14/10/2021;14;14/10/2021;02/03/2022;4;PRO;1;257;13;2;1;1
1;1361;1494;1494;14/10/2021;14;14/10/2021;15/12/2021;4;PRO;1;257;13;2;1;1
1;1360;1493;1493;14/10/2021;14;14/10/2021;14/10/2022;4;PRO;1;257;13;2;1;1
1;1360;10234;10234;25/07/2023;25;25/07/2023;;9;PRO;1;297;13;2;1;1
1;1359;1492;1492;14/10/2021;14;14/10/2021;29/01/2022;4;PRO;1;257;13;2;1;1
1;1358;1491;1491;14/10/2021;14;14/10/2021;;4;PRO;1;257;13;2;1;1
1;1357;2901;2901;07/03/2022;07;07/03/2022;21/03/2022;9;PRO;1;297;13;2;1;1
1;1357;1490;1490;14/10/2021;14;14/10/2021;03/01/2022;4;PRO;1;257;13;2;1;1
1;1356;1489;1489;14/10/2021;14;14/10/2021;01/02/2022;4;PRO;1;257;13;2;1;1
1;1355;1488;1488;13/10/2021;13;13/10/2021;;6;Básico;1;197;13;2;1;1
1;1353;1487;1487;13/10/2021;13;13/10/2021;14/07/2022;2;;1;;13;2;1;1
1;1352;35710;35710;25/10/2024;25;25/10/2024;24/12/2024;20;PRO;1;397;13;2;1;1
1;1352;35648;35648;24/10/2024;24;24/10/2024;24/10/2024;21;Básico;1;297;13;2;1;1
1;1352;32520;32520;14/05/2024;14;14/05/2024;13/06/2024;20;PRO;1;397;13;2;1;1
1;1352;10805;10805;22/08/2023;22;22/08/2023;21/11/2023;13;PRO;1;357;13;2;1;1
1;1352;10791;10791;21/08/2023;21;21/08/2023;21/08/2023;13;PRO;1;357;13;2;1;1
1;1352;1486;1486;13/10/2021;13;13/10/2021;13/02/2023;4;PRO;1;257;13;2;1;1
1;1351;1485;1485;13/10/2021;13;13/10/2021;15/12/2021;4;PRO;1;257;13;2;1;1
1;1350;1484;1484;13/10/2021;13;13/10/2021;15/12/2021;4;PRO;1;257;13;2;1;1
1;1349;1483;1483;13/10/2021;13;13/10/2021;15/12/2021;4;PRO;1;257;13;2;1;1
1;1348;2313;2313;15/01/2022;15;15/01/2022;08/05/2022;8;Básico;1;197;13;2;1;1
1;1348;1482;1482;13/10/2021;13;13/10/2021;14/01/2022;4;PRO;1;257;13;2;1;1
1;1347;1481;1481;13/10/2021;13;13/10/2021;16/11/2021;4;PRO;1;257;13;2;1;1
1;1346;1480;1480;13/10/2021;13;13/10/2021;14/01/2022;2;;1;;13;2;1;1
1;1345;1479;1479;12/10/2021;12;12/10/2021;28/11/2021;4;PRO;1;257;13;2;1;1
1;1344;1478;1478;12/10/2021;12;12/10/2021;14/07/2022;4;PRO;1;257;13;2;1;1
1;1343;1477;1477;12/10/2021;12;12/10/2021;13/10/2021;4;PRO;1;257;13;2;1;1
1;1342;1476;1476;12/10/2021;12;12/10/2021;14/06/2022;4;PRO;1;257;13;2;1;1
1;1340;2595;2595;15/02/2022;15;15/02/2022;14/06/2022;8;Básico;1;197;13;2;1;1
1;1340;2195;2195;22/12/2021;22;22/12/2021;14/02/2022;9;PRO;1;297;13;2;1;1
1;1340;1589;1589;15/11/2021;15;15/11/2021;21/12/2021;5;Enterprise;1;595;13;2;1;1
1;1340;1475;1475;11/10/2021;11;11/10/2021;14/11/2021;4;PRO;1;257;13;2;1;1
1;1339;1474;1474;11/10/2021;11;11/10/2021;15/12/2021;4;PRO;1;257;13;2;1;1
1;1338;1473;1473;11/10/2021;11;11/10/2021;14/12/2021;2;;1;;13;2;1;1
1;1337;1472;1472;11/10/2021;11;11/10/2021;01/02/2022;2;;1;;13;2;1;1
1;1336;1781;1781;04/11/2021;04;04/11/2021;11/06/2022;4;PRO;1;257;13;2;1;1
1;1336;1471;1471;11/10/2021;11;11/10/2021;03/11/2021;6;Básico;1;197;13;2;1;1
1;1335;1470;1470;11/10/2021;11;11/10/2021;10/03/2023;4;PRO;1;257;13;2;1;1
1;1334;1469;1469;11/10/2021;11;11/10/2021;14/01/2022;4;PRO;1;257;13;2;1;1
1;1332;9758;9758;03/07/2023;03;03/07/2023;01/09/2023;14;Básico;1;257;13;2;1;1
1;1332;3701;3701;04/05/2022;04;04/05/2022;28/09/2022;9;PRO;1;297;13;2;1;1
1;1332;1468;1468;10/10/2021;10;10/10/2021;17/02/2022;4;PRO;1;257;13;2;1;1
1;1331;1467;1467;09/10/2021;09;09/10/2021;10/11/2021;4;PRO;1;257;13;2;1;1
1;1330;1466;1466;09/10/2021;09;09/10/2021;10/02/2022;4;PRO;1;257;13;2;1;1
1;1329;1465;1465;08/10/2021;08;08/10/2021;10/11/2021;4;PRO;1;257;13;2;1;1
1;1328;6761;6761;26/10/2022;26;26/10/2022;25/04/2023;13;PRO;1;357;13;2;1;1
1;1328;1463;1463;08/10/2021;08;08/10/2021;10/01/2022;6;Básico;1;197;13;2;1;1
1;1327;1462;1462;08/10/2021;08;08/10/2021;15/10/2021;4;PRO;1;257;13;2;1;1
1;1326;8447;8447;27/03/2023;27;27/03/2023;09/01/2025;13;PRO;1;357;13;2;1;1
1;1326;1461;1461;08/10/2021;08;08/10/2021;09/02/2022;4;PRO;1;257;13;2;1;1
1;1325;1460;1460;08/10/2021;08;08/10/2021;18/01/2022;4;PRO;1;257;13;2;1;1
1;1324;1459;1459;08/10/2021;08;08/10/2021;;4;PRO;1;257;13;2;1;1
1;1323;1458;1458;08/10/2021;08;08/10/2021;;4;PRO;1;257;13;2;1;1
1;1322;1457;1457;08/10/2021;08;08/10/2021;10/12/2021;6;Básico;1;197;13;2;1;1
1;1321;2626;2626;11/02/2022;11;11/02/2022;09/10/2022;4;PRO;1;257;13;2;1;1
1;1321;1456;1456;08/10/2021;08;08/10/2021;09/02/2022;4;PRO;1;257;13;2;1;1
1;1320;11370;11370;20/09/2023;20;20/09/2023;20/09/2023;14;Básico;1;257;13;2;1;1
1;1320;11373;11373;21/09/2023;21;21/09/2023;19/10/2023;10;Enterprise;1;697;13;2;1;1
1;1320;4200;4200;03/06/2022;03;03/06/2022;09/01/2023;4;PRO;1;257;13;2;1;1
1;1320;4840;4840;12/07/2022;12;12/07/2022;09/01/2023;4;PRO;1;257;13;2;1;1
1;1320;1455;1455;08/10/2021;08;08/10/2021;09/09/2022;4;PRO;1;257;13;2;1;1
1;1320;4837;4837;12/07/2022;12;12/07/2022;09/09/2022;6;Básico;1;197;13;2;1;1
1;1320;5427;5427;09/08/2022;09;09/08/2022;09/09/2022;6;Básico;1;197;13;2;1;1
1;1320;4838;4838;12/07/2022;12;12/07/2022;12/07/2022;9;PRO;1;297;13;2;1;1
1;1319;1454;1454;08/10/2021;08;08/10/2021;28/10/2021;6;Básico;1;197;13;2;1;1
1;1318;1453;1453;08/10/2021;08;08/10/2021;14/03/2022;2;;1;;13;2;1;1
1;1318;1452;1452;08/10/2021;08;08/10/2021;08/10/2021;4;PRO;1;257;13;2;1;1
1;1317;2666;2666;15/02/2022;15;15/02/2022;09/08/2022;9;PRO;1;297;13;2;1;1
1;1317;1451;1451;08/10/2021;08;08/10/2021;14/02/2022;6;Básico;1;197;13;2;1;1
1;1316;1450;1450;08/10/2021;08;08/10/2021;09/06/2022;2;;1;;13;2;1;1
1;1315;1449;1449;08/10/2021;08;08/10/2021;09/02/2022;5;Enterprise;1;595;13;2;1;1
1;1314;1448;1448;08/10/2021;08;08/10/2021;10/12/2021;4;PRO;1;257;13;2;1;1
1;1313;1447;1447;08/10/2021;08;08/10/2021;19/07/2022;2;;1;;13;2;1;1
1;1312;1446;1446;08/10/2021;08;08/10/2021;11/04/2023;2;;1;;13;2;1;1
1;1311;1445;1445;08/10/2021;08;08/10/2021;10/03/2022;6;Básico;1;197;13;2;1;1
1;1310;3244;3244;10/04/2022;10;10/04/2022;09/09/2022;8;Básico;1;197;13;2;1;1
1;1310;1444;1444;08/10/2021;08;08/10/2021;09/04/2022;4;PRO;1;257;13;2;1;1
1;1309;1443;1443;08/10/2021;08;08/10/2021;22/10/2021;4;PRO;1;257;13;2;1;1
1;1308;6998;6998;14/11/2022;14;14/11/2022;13/01/2023;14;Básico;1;257;13;2;1;1
1;1308;4250;4250;07/06/2022;07;07/06/2022;05/09/2022;6;Básico;1;197;13;2;1;1
1;1308;1442;1442;07/10/2021;07;07/10/2021;22/11/2021;6;Básico;1;197;13;2;1;1
1;1307;1441;1441;07/10/2021;07;07/10/2021;11/07/2022;4;PRO;1;257;13;2;1;1
1;1303;1440;1440;07/10/2021;07;07/10/2021;16/05/2022;4;PRO;1;257;13;2;1;1
1;1300;1439;1439;07/10/2021;07;07/10/2021;10/12/2021;4;PRO;1;257;13;2;1;1
1;1299;1438;1438;07/10/2021;07;07/10/2021;13/10/2021;4;PRO;1;257;13;2;1;1
1;1298;1437;1437;07/10/2021;07;07/10/2021;;4;PRO;1;257;13;2;1;1
1;1297;1436;1436;07/10/2021;07;07/10/2021;10/12/2021;2;;1;;13;2;1;1
1;1296;1435;1435;07/10/2021;07;07/10/2021;;4;PRO;1;257;13;2;1;1
1;1295;1434;1434;07/10/2021;07;07/10/2021;09/07/2022;4;PRO;1;257;13;2;1;1
1;1294;1433;1433;07/10/2021;07;07/10/2021;09/02/2022;4;PRO;1;257;13;2;1;1
1;1293;33932;33932;05/08/2024;05;05/08/2024;05/08/2024;20;PRO;1;397;13;2;1;1
1;1293;1432;1432;07/10/2021;07;07/10/2021;09/02/2022;4;PRO;1;257;13;2;1;1
1;1292;1431;1431;07/10/2021;07;07/10/2021;10/12/2021;4;PRO;1;257;13;2;1;1
1;1291;1430;1430;07/10/2021;07;07/10/2021;10/12/2021;4;PRO;1;257;13;2;1;1
1;1290;5187;5187;28/07/2022;28;28/07/2022;16/02/2023;9;PRO;1;297;13;2;1;1
1;1290;1429;1429;07/10/2021;07;07/10/2021;18/07/2022;4;PRO;1;257;13;2;1;1
1;1289;1428;1428;07/10/2021;07;07/10/2021;10/01/2022;4;PRO;1;257;13;2;1;1
1;1288;13105;13105;22/09/2023;22;22/09/2023;26/09/2023;13;PRO;1;357;13;2;1;1
1;1288;4472;4472;20/06/2022;20;20/06/2022;20/12/2022;9;PRO;1;297;13;2;1;1
1;1288;1660;1660;26/10/2021;26;26/10/2021;10/12/2021;3;;1;;13;2;1;1
1;1288;1427;1427;07/10/2021;07;07/10/2021;20/10/2021;4;PRO;1;257;13;2;1;1
1;1287;1426;1426;07/10/2021;07;07/10/2021;05/11/2021;4;PRO;1;257;13;2;1;1
1;1286;1425;1425;07/10/2021;07;07/10/2021;27/03/2022;4;PRO;1;257;13;2;1;1
1;1285;8837;8837;10/05/2023;10;10/05/2023;09/07/2023;13;PRO;1;357;13;2;1;1
1;1285;1424;1424;07/10/2021;07;07/10/2021;09/05/2023;4;PRO;1;257;13;2;1;1
1;1284;32394;32394;06/05/2024;06;06/05/2024;05/03/2025;21;Básico;1;297;13;2;1;1
1;1284;1423;1423;07/10/2021;07;07/10/2021;04/04/2024;4;PRO;1;257;13;2;1;1
1;1283;31620;31620;06/03/2024;06;06/03/2024;10/06/2024;21;Básico;1;297;13;2;1;1
1;1283;1422;1422;06/10/2021;06;06/10/2021;05/03/2024;4;PRO;1;257;13;2;1;1
1;1282;1421;1421;06/10/2021;06;06/10/2021;09/03/2022;4;PRO;1;257;13;2;1;1
1;1281;1419;1419;06/10/2021;06;06/10/2021;09/02/2022;6;Básico;1;197;13;2;1;1
1;1280;2126;2126;10/12/2021;10;10/12/2021;09/02/2022;5;Enterprise;1;595;13;2;1;1
1;1280;1418;1418;06/10/2021;06;06/10/2021;09/12/2021;4;PRO;1;257;13;2;1;1
1;1279;1417;1417;06/10/2021;06;06/10/2021;10/01/2022;4;PRO;1;257;13;2;1;1
1;1278;1416;1416;06/10/2021;06;06/10/2021;11/11/2021;4;PRO;1;257;13;2;1;1
1;1277;4583;4583;24/06/2022;24;24/06/2022;22/09/2022;9;PRO;1;297;13;2;1;1
1;1277;1415;1415;06/10/2021;06;06/10/2021;13/06/2022;4;PRO;1;257;13;2;1;1
1;1276;1414;1414;06/10/2021;06;06/10/2021;10/01/2022;4;PRO;1;257;13;2;1;1
1;1275;1413;1413;06/10/2021;06;06/10/2021;10/01/2022;4;PRO;1;257;13;2;1;1
1;1274;10081;10081;18/07/2023;18;18/07/2023;09/11/2023;14;Básico;1;257;13;2;1;1
1;1274;1412;1412;06/10/2021;06;06/10/2021;11/04/2023;4;PRO;1;257;13;2;1;1
1;1272;1411;1411;06/10/2021;06;06/10/2021;10/01/2022;4;PRO;1;257;13;2;1;1
1;1271;1410;1410;06/10/2021;06;06/10/2021;07/03/2022;4;PRO;1;257;13;2;1;1
1;1270;1409;1409;06/10/2021;06;06/10/2021;09/06/2022;4;PRO;1;257;13;2;1;1
1;1269;1408;1408;06/10/2021;06;06/10/2021;11/01/2022;2;;1;;13;2;1;1
1;1268;1407;1407;06/10/2021;06;06/10/2021;13/10/2021;6;Básico;1;197;13;2;1;1
1;1267;1406;1406;05/10/2021;05;05/10/2021;18/10/2021;4;PRO;1;257;13;2;1;1
1;1266;34939;34939;20/09/2024;20;20/09/2024;21/10/2024;17;Pro Anual;12;3564;13;2;1;1
1;1266;1420;1420;06/10/2021;06;06/10/2021;10/12/2021;4;PRO;1;257;13;2;1;1
1;1266;1405;1405;05/10/2021;05;05/10/2021;05/10/2021;6;Básico;1;197;13;2;1;1
1;1265;1404;1404;05/10/2021;05;05/10/2021;14/02/2022;2;;1;;13;2;1;1
1;1264;1403;1403;05/10/2021;05;05/10/2021;10/12/2021;4;PRO;1;257;13;2;1;1
1;1263;1402;1402;05/10/2021;05;05/10/2021;09/03/2023;4;PRO;1;257;13;2;1;1
1;1262;1401;1401;05/10/2021;05;05/10/2021;15/10/2021;4;PRO;1;257;13;2;1;1
1;1261;1400;1400;05/10/2021;05;05/10/2021;10/12/2021;4;PRO;1;257;13;2;1;1
1;1260;1399;1399;05/10/2021;05;05/10/2021;14/01/2022;4;PRO;1;257;13;2;1;1
1;1259;1398;1398;05/10/2021;05;05/10/2021;06/01/2024;4;PRO;1;257;13;2;1;1
1;1258;1397;1397;05/10/2021;05;05/10/2021;10/01/2022;4;PRO;1;257;13;2;1;1
1;1257;1396;1396;05/10/2021;05;05/10/2021;11/07/2022;4;PRO;1;257;13;2;1;1
1;1256;1395;1395;05/10/2021;05;05/10/2021;09/03/2022;4;PRO;1;257;13;2;1;1
1;1255;9060;9060;16/05/2023;16;16/05/2023;14/08/2023;13;PRO;1;357;13;2;1;1
1;1255;3484;3484;22/04/2022;22;22/04/2022;21/09/2022;6;Básico;1;197;13;2;1;1
1;1255;3026;3026;10/04/2022;10;10/04/2022;10/04/2022;9;PRO;1;297;13;2;1;1
1;1255;3025;3025;16/03/2022;16;16/03/2022;16/03/2022;8;Básico;1;197;13;2;1;1
1;1255;3028;3028;16/03/2022;16;16/03/2022;21/04/2022;9;PRO;1;297;13;2;1;1
1;1255;2121;2121;10/12/2021;10;10/12/2021;09/02/2022;8;Básico;1;197;13;2;1;1
1;1255;1394;1394;05/10/2021;05;05/10/2021;09/12/2021;4;PRO;1;257;13;2;1;1
1;1254;1393;1393;05/10/2021;05;05/10/2021;01/02/2022;4;PRO;1;257;13;2;1;1
1;1253;1392;1392;05/10/2021;05;05/10/2021;08/11/2023;4;PRO;1;257;13;2;1;1
1;1252;1391;1391;05/10/2021;05;05/10/2021;10/12/2021;4;PRO;1;257;13;2;1;1
1;1251;1390;1390;05/10/2021;05;05/10/2021;14/03/2022;4;PRO;1;257;13;2;1;1
1;1250;6198;6198;21/09/2022;21;21/09/2022;20/01/2023;9;PRO;1;297;13;2;1;1
1;1250;1864;1864;11/11/2021;11;11/11/2021;31/01/2022;4;PRO;1;257;13;2;1;1
1;1250;1389;1389;04/10/2021;04;04/10/2021;28/10/2021;4;PRO;1;257;13;2;1;1
1;1249;1388;1388;04/10/2021;04;04/10/2021;06/03/2023;4;PRO;1;257;13;2;1;1
1;1248;1387;1387;04/10/2021;04;04/10/2021;03/07/2023;4;PRO;1;257;13;2;1;1
1;1247;1386;1386;04/10/2021;04;04/10/2021;04/03/2022;4;PRO;1;257;13;2;1;1
1;1246;1385;1385;04/10/2021;04;04/10/2021;04/05/2022;4;PRO;1;257;13;2;1;1
1;1245;1384;1384;02/10/2021;02;02/10/2021;15/10/2021;2;;1;;13;2;1;1
1;1244;1383;1383;02/10/2021;02;02/10/2021;03/02/2024;2;;1;;13;2;1;1
1;1243;1382;1382;02/10/2021;02;02/10/2021;24/01/2022;4;PRO;1;257;13;2;1;1
1;1242;1381;1381;01/10/2021;01;01/10/2021;05/11/2021;4;PRO;1;257;13;2;1;1
1;1241;10954;10954;30/08/2023;30;30/08/2023;29/11/2023;14;Básico;1;257;13;2;1;1
1;1241;1380;1380;01/10/2021;01;01/10/2021;05/05/2023;4;PRO;1;257;13;2;1;1
1;1240;1379;1379;01/10/2021;01;01/10/2021;31/08/2022;2;;1;;13;2;1;1
1;1239;1378;1378;01/10/2021;01;01/10/2021;07/03/2022;2;;1;;13;2;1;1
1;1238;8817;8817;26/04/2023;26;26/04/2023;17/10/2023;14;Básico;1;257;13;2;1;1
