cnpj_cpf_cliente,referencia,referencia_busca_cliente,data_primeiro_vencimento,dia_vencimento,descricao,numero,codigo_vendedor,data_vigencia_inicial,data_vigencia_final,situacao,recorrencia,tipo_faturamento,indice_reajuste,codigo_banco_conta,codigo_forma_pagamento,codigo_plano_contas,codigo_condicao_pagamento,observacao_fiscal,observacao_nao_fiscal,data_proximo_reajuste,servicos.referencia,servicos.quantidade,servicos.valor_unitario,servicos.complemento,tipo_desconto_boleto_ate_vencimento,valor_desconto_boleto_ate_vencimento,id_importacao_pessoa,Mensagem,Id
,49,1,02/06/2025,2,,230,30,01/08/2019,,,1,0,0,3,5,7,0,,,01/08/2025,4,3,"154,6",,0,0,7290,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,49,1,02/06/2025,2,,230,30,02/05/2024,,,1,0,0,3,5,7,0,,,05/05/2026,18,2,"113,93",,0,0,7290,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,53,1,15/06/2025,15,,234,26,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"298,79",,0,0,7500,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,57,1,02/06/2025,2,,238,30,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,4,"74,3",,0,0,7204,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,57,1,07/06/2025,7,,238,30,01/02/2021,30/03/2021,,1,1,0,2,5,132,0,,,,14,1,400,,0,0,7204,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,59,1,02/06/2025,2,,240,2,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"555,37",,0,0,6690,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,62,1,02/06/2025,2,,243,30,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,5,"82,15",,0,0,7193,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,62,1,02/06/2025,2,,243,30,01/03/2021,30/12/2022,,1,1,0,2,5,135,0,,,,97,1,"173,15",,0,0,7193,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,62,1,02/06/2025,2,,243,30,01/01/2023,,,1,1,0,2,5,133,0,,,,132,1,"0,01",,0,0,7193,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,62,1,02/06/2025,2,,243,30,01/04/2023,,,1,1,0,2,5,133,0,,,03/04/2026,95,5,"36,92",,0,0,7193,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,62,1,02/06/2025,2,,243,30,01/04/2023,,,1,1,0,2,5,133,0,,,03/04/2026,124,2,"54,29",,0,0,7193,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,62,1,02/06/2025,2,,243,30,01/04/2023,,,1,1,0,2,5,133,0,,,03/04/2026,31,1,"217,18",,0,0,7193,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,63,1,02/06/2025,2,,244,30,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,2,"222,59",,0,0,7213,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,64,1,02/06/2025,2,,245,30,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,3,"152,4",,0,0,7258,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,64,1,02/06/2025,2,,245,30,01/07/2021,30/09/2021,,1,1,0,2,5,133,0,,,,102,1,50,,0,0,7258,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,69,1,02/06/2025,2,,250,30,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,3,103,,0,0,7275,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,69,1,02/06/2025,2,,250,30,01/08/2023,,,1,1,0,2,5,133,0,,,01/08/2025,95,3,"41,53",,0,0,7275,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,69,1,02/06/2025,2,,250,30,17/03/2025,,,1,1,0,2,5,133,0,,,,95,1,"0,01",,0,0,7275,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,70,1,02/06/2025,2,,251,30,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,3,"155,29",,0,0,7308,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,70,1,02/06/2025,2,,251,30,01/05/2023,31/05/2023,,1,1,0,2,5,133,0,,,,95,5,50,,0,0,7308,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,72,1,05/06/2025,5,,253,29,01/08/2019,,,1,0,0,3,5,7,0,,,01/08/2025,4,2,"335,77",,0,0,6484,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,72,1,05/06/2025,5,,253,29,05/04/2024,,,1,0,0,3,5,7,0,,,03/04/2026,18,1,"173,73",,0,0,6484,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,72,1,05/06/2025,5,,253,29,05/08/2024,,,1,0,0,3,5,7,0,,,,117,1,"0,01",,0,0,6484,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,74,1,02/06/2025,2,,255,2,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"272,03",,0,0,6232,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,74,1,30/06/2025,30,,255,2,30/07/2023,30/07/2023,,1,1,0,2,5,132,0,,,,14,2,110,,0,0,6232,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,76,1,03/06/2025,3,,,22,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"380,66",,0,0,7396,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,76,1,03/06/2025,3,,,22,03/11/2021,,,1,1,0,2,5,133,0,,,04/11/2025,95,5,"45,126",,0,0,7396,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,76,1,03/06/2025,3,,,22,03/10/2022,,,1,1,0,2,5,133,0,,,04/10/2025,116,1,"121,26",,0,0,7396,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,76,1,03/06/2025,3,,,22,01/08/2023,,,1,1,0,2,5,133,0,,,01/08/2025,117,2,"51,91",,0,0,7396,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,81,1,02/06/2025,2,,262,96,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"407,89",,0,0,5363,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,81,1,22/06/2025,22,,262,96,22/11/2023,22/11/2023,,1,1,0,2,5,132,0,,,,14,1,500,,0,0,5363,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,83,1,02/06/2025,2,Contrato Suspenso,264,30,01/08/2019,,,1,1,0,2,5,7,0,,,01/08/2025,4,6,"75,17",,0,0,7197,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,83,1,25/06/2025,25,Contrato Suspenso,264,30,01/03/2021,31/03/2021,,1,1,0,2,5,7,0,,,,14,1,200,,0,0,7197,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,83,1,15/06/2025,15,Contrato Suspenso,264,30,15/02/2022,15/05/2022,,1,1,0,2,5,132,0,,,,14,1,1000,,0,0,7197,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,83,1,02/06/2025,2,Contrato Suspenso,264,30,01/06/2023,12/12/2023,,1,1,0,2,5,133,0,,,,95,4,50,,0,0,7197,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,83,1,02/06/2025,2,Contrato Suspenso,264,30,01/06/2023,12/12/2023,,1,1,0,2,5,133,0,,,,117,2,50,,0,0,7197,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,89,1,10/06/2025,10,,271,57,01/08/2019,,,1,0,0,3,5,7,0,,,03/09/2025,4,1,"590,56",,0,0,6632,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,89,1,10/06/2025,10,,271,57,10/03/2025,,,1,0,0,3,5,7,0,,,,18,1,140,,0,0,6632,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,93,1,03/06/2025,3,,275,29,01/08/2019,,,1,0,0,3,5,7,0,,,01/08/2025,4,18,"54,41",,0,0,6478,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,93,1,28/06/2025,28,,275,29,01/01/2021,30/01/2021,,1,0,0,3,5,7,0,,,,32,1,200,,0,0,6478,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,93,1,03/06/2025,3,,275,29,03/11/2022,,,1,0,0,3,5,7,0,,,04/11/2025,18,2,"100,82",,0,0,6478,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,93,1,03/06/2025,3,,275,29,01/09/2023,,,1,0,0,3,5,7,0,,,03/09/2025,95,2,"59,33",,0,0,6478,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,93,1,03/06/2025,3,,275,29,01/09/2023,,,1,0,0,3,5,7,0,,,03/09/2025,116,1,"156,18",,0,0,6478,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,93,1,03/06/2025,3,,275,29,01/11/2023,,,1,0,0,3,5,7,0,,,04/11/2025,95,1,"53,06",,0,0,6478,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,104,1,03/06/2025,3,,286,29,01/08/2019,,,1,0,0,3,5,7,0,,,01/08/2025,4,1,"152,68",,0,0,6449,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,106,1,05/06/2025,5,,288,22,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,3,"138,29",,0,0,7384,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,106,1,05/06/2025,5,,288,22,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,95,5,"45,71",,0,0,7384,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,106,1,05/06/2025,5,,288,22,05/08/2023,,,1,1,0,2,5,133,0,,,01/08/2025,18,1,"166,11",,0,0,7384,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,114,1,02/06/2025,2,,296,30,01/08/2019,,,1,0,0,3,5,7,0,,,01/08/2025,4,4,"92,08",,0,0,7228,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,124,1,10/06/2025,10,,306,30,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,4,"79,88",,0,0,7262,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,124,1,10/06/2025,10,,306,30,01/08/2023,,,1,1,0,2,5,133,0,,,01/08/2025,95,3,"41,53",,0,0,7262,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,124,1,10/06/2025,10,,306,30,10/11/2024,16/01/2025,,1,1,0,2,5,133,0,,,,31,1,300,,0,0,7262,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,130,1,02/06/2025,2,,312,30,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,2,"309,11",,0,0,7247,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,134,1,10/06/2025,10,,316,33,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,5,"58,44",,0,0,6849,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,134,1,10/06/2025,10,,316,33,10/06/2023,,,1,1,0,2,5,133,0,,,04/06/2025,95,9,"25,63",,0,0,6849,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,135,1,10/06/2025,10,,317,96,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"719,66",,0,0,6828,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,135,1,10/06/2025,10,,317,96,10/06/2023,,,1,1,0,2,5,133,0,,,04/06/2025,95,1,"50,01",,0,0,6828,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,142,1,03/06/2025,3,Contrato Suspenso,324,10,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2024,4,1,"362,32",,0,0,5587,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,144,1,05/06/2025,5,,326,10,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"496,19",,0,0,5649,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,148,1,10/06/2025,10,,330,10,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,4,"110,945",,0,0,6666,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,148,1,10/06/2025,10,,330,10,22/12/2022,,,1,1,0,2,5,133,0,,,,95,2,"0,01",,0,0,6666,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,148,1,10/06/2025,10,,330,10,01/04/2023,,,1,1,0,2,5,133,0,,,03/04/2026,31,4,"27,15",,0,0,6666,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,148,1,05/06/2025,5,,330,10,03/04/2023,05/06/2023,,1,1,0,2,5,132,0,,,,14,1,330,,0,0,6666,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,148,1,11/06/2025,11,,330,10,10/05/2023,10/07/2023,,1,1,0,2,5,132,0,,,,14,1,660,,0,0,6666,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,148,1,10/06/2025,10,,330,10,01/07/2023,,,1,1,0,2,5,133,0,,,02/07/2025,116,1,"102,45",,0,0,6666,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,148,1,10/06/2025,10,,330,10,20/10/2023,,,1,1,0,2,5,133,0,,,,117,4,"0,01",,0,0,6666,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,148,1,10/06/2025,10,,330,10,15/11/2023,,,1,1,0,2,5,133,0,,,04/11/2025,95,1,"53,06",,0,0,6666,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,150,1,28/06/2025,28,,332,16,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"168,35",,0,0,6202,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,151,1,26/06/2025,26,Contrato Suspenso,333,16,01/08/2019,26/03/2022,,1,1,0,2,5,133,0,,,,4,1,"216,01",,0,0,6128,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,151,1,26/06/2025,26,Contrato Suspenso,333,16,26/09/2022,,,1,1,0,2,5,133,0,,,03/09/2025,119,1,"224,92",,0,0,6128,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,155,1,03/06/2025,3,,337,22,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,4,"95,65",,0,0,7416,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,155,1,03/06/2025,3,,337,22,03/08/2023,,,1,1,0,2,5,133,0,,,01/08/2025,117,2,"51,91",,0,0,7416,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,158,1,05/06/2025,5,,340,96,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,4,"88,833",,0,0,5997,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,158,1,05/06/2025,5,,340,96,12/03/2024,,,1,1,0,2,5,133,0,,,03/03/2026,18,1,"172,72",,0,0,5997,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,158,1,05/06/2025,5,,340,96,05/05/2024,19/02/2025,,1,1,0,2,5,133,0,,,,117,1,50,,0,0,5997,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,158,1,05/06/2025,5,,340,96,05/03/2025,,,1,1,0,2,5,133,0,,,,116,1,100,,0,0,5997,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,158,1,05/06/2025,5,,340,96,05/03/2025,07/04/2025,,1,1,0,2,5,132,0,,,,14,1,500,,0,0,5997,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,165,1,03/06/2025,3,,347,29,01/08/2019,29/11/2024,,1,1,0,2,5,133,0,,,,4,2,"150,19",,0,0,6440,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,165,1,03/06/2025,3,,347,29,01/09/2023,,,1,1,0,2,5,133,0,,,03/09/2025,95,2,"43,03",,0,0,6440,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,165,1,03/06/2025,3,,347,29,29/11/2024,,,1,1,0,2,5,133,0,,,,119,2,75,,0,0,6440,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,167,1,10/06/2025,10,,349,33,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,11,"35,35",,0,0,5485,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,167,1,10/06/2025,10,,349,33,10/08/2019,,,1,1,0,2,5,133,0,,,03/09/2025,95,9,"28,4",,0,0,5485,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,167,1,10/06/2025,10,,349,33,10/08/2019,,,1,1,0,2,5,133,0,,,03/09/2025,116,1,"45,23",,0,0,5485,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,167,1,10/06/2025,10,,349,33,01/01/2023,,,1,1,0,2,5,133,0,,,,132,1,"0,01",,0,0,5485,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,167,1,10/06/2025,10,,349,33,01/06/2023,09/05/2024,,1,1,0,2,5,133,0,,,,95,1,50,,0,0,5485,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,167,1,10/06/2025,10,,349,33,10/06/2023,09/05/2024,,1,1,0,2,5,133,0,,,,117,2,50,,0,0,5485,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,167,1,10/06/2025,10,,349,33,10/06/2023,10/06/2023,,1,1,0,2,5,133,0,,,,95,2,50,,0,0,5485,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,168,1,03/06/2025,3,,350,10,01/08/2019,,,1,0,0,3,5,7,0,,,01/08/2025,4,1,"394,86",,0,0,5631,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,178,1,10/06/2025,10,,360,22,01/08/2019,,,1,0,0,3,5,7,0,,,01/08/2025,119,2,"93,22",,0,0,7372,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,178,1,10/06/2025,10,,360,22,05/01/2023,,,1,0,0,3,5,7,0,,,03/01/2026,18,1,"161,73",,0,0,7372,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,179,1,03/06/2025,3,,361,10,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"514,06",,0,0,5611,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,179,1,08/06/2025,8,,361,10,08/11/2023,29/12/2023,,1,1,0,2,5,133,0,,,,18,1,"0,01",,0,0,5611,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,181,1,03/06/2025,3,Contrato Suspenso,363,16,01/08/2019,03/05/2022,,1,1,0,2,5,133,0,,,,4,1,"145,89",,0,0,6098,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,181,1,11/06/2025,11,Contrato Suspenso,363,16,11/08/2022,,,1,1,0,2,5,133,0,,,,119,1,"161,5",,0,0,6098,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,182,1,03/06/2025,3,,364,16,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"166,81",,0,0,6075,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,193,1,10/06/2025,10,,375,10,01/08/2019,,,1,0,0,3,5,7,0,,,01/08/2025,4,1,"877,87",,0,0,5505,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,193,1,06/06/2025,6,,375,10,06/09/2021,06/09/2021,,1,0,0,3,5,7,0,,,,84,1,850,,0,0,5505,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,198,1,05/06/2025,5,,380,32,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"382,46",,0,0,6919,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,199,1,02/06/2025,2,Contrato Suspenso,381,17,01/08/2019,,,1,1,0,2,5,7,0,,,01/08/2024,4,1,"480,43",,0,0,6303,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,199,1,02/06/2025,2,Contrato Suspenso,381,17,02/11/2021,02/10/2023,,1,1,0,2,5,133,0,,,,4,1,"255,62",,0,0,6303,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,202,1,10/06/2025,10,,392,32,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"404,61",,0,0,7044,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,211,1,02/06/2025,2,Contrato Suspenso,416,17,01/08/2019,,,1,0,0,3,5,7,0,,,15/08/2023,4,1,"300,57",,0,0,6292,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,223,1,05/06/2025,5,,430,34,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,3,"97,18",,0,0,5664,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,223,1,03/06/2025,3,,430,34,03/04/2022,03/04/2022,,1,1,0,2,5,132,0,,,,14,1,440,,0,0,5664,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,223,1,05/06/2025,5,,430,34,05/03/2024,,,1,1,0,2,5,133,0,,,03/03/2026,95,2,"48,58",,0,0,5664,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,228,1,03/06/2025,3,,435,10,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"271,04",,0,0,5489,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,229,1,21/06/2025,21,,436,96,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"733,18",,0,0,5851,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,229,1,17/06/2025,17,,436,96,01/11/2020,30/11/2020,,1,1,0,2,5,132,0,,,,55,1,250,,0,0,5851,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,229,1,21/06/2025,21,,436,96,21/10/2021,21/10/2021,,1,1,0,2,5,133,0,,,,100,1,100,,0,0,5851,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,229,1,21/06/2025,21,,436,96,21/10/2021,21/10/2021,,1,1,0,2,5,133,0,,,,100,1,180,,0,0,5851,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,229,1,21/06/2025,21,,436,96,22/10/2021,22/02/2022,,1,1,0,2,5,133,0,,,,14,1,500,,0,0,5851,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,229,1,21/06/2025,21,,436,96,21/11/2021,,,1,1,0,2,5,133,0,,,04/11/2025,116,1,"113,04",,0,0,5851,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,229,1,21/06/2025,21,,436,96,21/11/2021,21/11/2021,,1,1,0,2,5,133,0,,,,31,1,30,,0,0,5851,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,229,1,21/06/2025,21,,436,96,06/10/2023,,,1,1,0,2,5,133,0,,,,126,2,"0,01",,0,0,5851,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,229,1,21/06/2025,21,,436,96,21/10/2024,,,1,1,0,2,5,133,0,,,,123,1,60,,0,0,5851,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,229,1,21/06/2025,21,,436,96,21/10/2024,21/10/2024,,1,1,0,2,5,132,0,,,,14,1,330,,0,0,5851,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,235,1,05/06/2025,5,,442,16,01/08/2019,,,1,0,0,3,5,7,0,,,01/08/2025,4,1,"161,92",,0,0,6063,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,245,1,05/06/2025,5,Contrato Suspenso,452,29,01/08/2019,01/01/2021,,1,1,0,2,5,7,0,,,,4,1,"259,34",,0,0,6460,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,245,1,25/06/2025,25,Contrato Suspenso,452,29,01/04/2022,,,1,1,0,2,5,133,0,,,,4,1,"259,34",,0,0,6460,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,246,1,02/06/2025,2,,453,17,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"378,75",,0,0,6230,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,247,1,10/06/2025,10,,454,16,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,2,"108,81",,0,0,6132,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,257,1,05/06/2025,5,,466,10,01/08/2019,,,1,0,0,3,5,7,0,,,01/08/2025,4,1,"703,25",,0,0,5486,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,257,1,21/06/2025,21,,466,10,15/08/2023,21/08/2023,,1,0,0,3,5,7,0,,,,14,1,1922,,0,0,5486,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,258,1,15/06/2025,15,,467,16,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,4,1,"147,11",,0,0,6162,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,273,1,10/06/2025,10,,482,96,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,119,1,"157,06",,0,0,6012,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,273,1,10/06/2025,10,,482,96,10/05/2024,,,1,1,0,2,5,133,0,,,05/05/2026,18,1,"173,6",,0,0,6012,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,279,1,16/06/2025,16,,488,18,01/08/2019,,,1,1,0,2,5,133,0,,,01/08/2025,119,1,"185,33",,0,0,5341,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
