cnpj_cpf_cliente,referencia,referencia_busca_cliente,data_primeiro_vencimento,dia_vencimento,descricao,numero,codigo_vendedor,data_vigencia_inicial,data_vigencia_final,situacao,recorrencia,tipo_faturamento,indice_reajuste,codigo_banco_conta,codigo_forma_pagamento,codigo_plano_contas,codigo_condicao_pagamento,observacao_fiscal,observacao_nao_fiscal,data_proximo_reajuste,servicos.referencia,servicos.quantidade,servicos.valor_unitario,servicos.complemento,tipo_desconto_boleto_ate_vencimento,valor_desconto_boleto_ate_vencimento,id_importacao_pessoa,Mensagem,Id
,2359,1,15/06/2025,15,Contrato Suspenso,,2,01/11/2020,30/11/2020,,1,1,0,2,5,7,0,,,,100,1,200,,0,0,8738,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2359,1,15/06/2025,15,Contrato Suspenso,,2,01/12/2020,,,1,1,0,2,5,133,0,,,01/12/2024,4,3,"33,4267",,0,0,8738,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2359,1,15/06/2025,15,Contrato Suspenso,,2,01/04/2024,,,1,1,0,2,5,133,0,,,,31,1,"100,39",,0,0,8738,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2359,1,15/06/2025,15,Contrato Suspenso,,2,01/04/2024,,,1,1,0,2,5,133,0,,,,95,2,"24,51",,0,0,8738,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2344,1,12/06/2025,12,,,16,01/11/2020,,,1,1,0,2,5,133,0,,,04/11/2025,4,1,"214,49",,0,0,8662,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2380,1,25/06/2025,25,,,10,01/11/2020,28/02/2021,,1,1,0,2,5,132,0,,,,14,1,2945,,0,0,8685,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2380,1,05/06/2025,5,,,10,01/03/2021,31/03/2021,,1,1,0,2,5,7,0,,,,100,1,340,,0,0,8685,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2380,1,05/06/2025,5,,,10,01/04/2021,,,1,1,0,2,5,7,0,,,03/04/2026,4,12,"60,37",,0,0,8685,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2380,1,05/06/2025,5,,,10,01/09/2021,,,1,1,0,2,5,133,0,,,03/09/2025,31,2,"56,55",,0,0,8685,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2380,1,05/06/2025,5,,,10,05/07/2022,,,1,1,0,2,5,133,0,,,02/07/2025,95,5,"40,98",,0,0,8685,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2380,1,17/06/2025,17,,,10,14/03/2025,18/04/2025,,1,1,0,2,5,132,0,,,,14,1,2000,,0,0,8685,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2382,1,27/06/2025,27,,,96,01/11/2020,30/11/2020,,1,1,0,2,5,133,0,,,,100,1,765,,0,0,8706,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2382,1,02/06/2025,2,,,96,01/12/2020,,,1,1,0,2,5,133,0,,,03/12/2025,4,5,"86,19",,0,0,8706,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2382,1,14/06/2025,14,,,96,01/01/2021,30/01/2021,,1,1,0,2,5,133,0,,,,14,1,1500,,0,0,8706,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2382,1,02/06/2025,2,,,96,01/06/2021,,,1,1,0,2,5,133,0,,,04/06/2025,116,1,"55,38",,0,0,8706,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2382,1,02/06/2025,2,,,96,02/10/2021,02/10/2021,,1,1,0,2,5,133,0,,,,100,1,99,,0,0,8706,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2382,1,02/06/2025,2,,,96,02/11/2021,02/05/2022,,1,1,0,2,5,133,0,,,,97,1,99,,0,0,8706,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2382,1,02/06/2025,2,,,96,02/06/2022,,,1,1,0,2,5,133,0,,,04/06/2025,95,3,"47,5",,0,0,8706,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2382,1,02/06/2025,2,,,96,02/07/2022,,,1,1,0,2,5,133,0,,,,126,2,"0,01",,0,0,8706,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2382,1,02/06/2025,2,,,96,02/09/2022,,,1,1,0,2,5,133,0,,,,117,4,"0,01",,0,0,8706,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2382,1,02/06/2025,2,,,96,01/04/2024,,,1,1,0,2,5,133,0,,,03/04/2026,31,8,"39,95",,0,0,8706,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2382,1,02/06/2025,2,,,96,01/04/2024,,,1,1,0,2,5,133,0,,,,120,1,"0,01",,0,0,8706,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2339,1,10/06/2025,10,,,15,01/11/2020,30/11/2020,,1,1,0,2,5,133,0,,,,100,1,380,,0,0,8644,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2339,1,10/06/2025,10,,,15,01/11/2020,30/12/2020,,1,1,0,2,5,132,0,,,,14,1,560,,0,0,8644,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2339,1,10/06/2025,10,,,15,01/12/2020,,,1,1,0,2,5,133,0,,,03/12/2025,99,1,"580,38",,0,0,8644,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2339,1,18/06/2025,18,,,15,18/04/2024,,,1,1,0,2,5,133,0,,,,95,4,"0,01",,0,0,8644,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2339,1,18/06/2025,18,,,15,18/04/2024,,,1,1,0,2,5,133,0,,,,117,4,"0,01",,0,0,8644,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2327,1,02/06/2025,2,,,17,01/11/2020,,,1,1,0,2,5,133,0,,,04/11/2025,4,1,"376,65",,0,0,8632,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2327,1,02/06/2025,2,,,17,02/02/2025,,,1,1,0,2,5,133,0,,,,95,1,40,,0,0,8632,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2353,1,10/06/2025,10,,,34,01/11/2020,,,1,1,0,2,5,133,0,,,04/11/2025,4,4,"80,15",,0,0,8669,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2353,1,10/06/2025,10,,,34,01/08/2021,30/07/2024,,1,1,0,2,5,133,0,,,,95,4,"45,5225",,0,0,8669,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2304,1,07/06/2025,7,,,15,01/11/2020,,,1,1,0,2,5,133,0,,,04/11/2025,4,1,"628,39",,0,0,8587,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2295,1,10/06/2025,10,,,17,01/11/2020,,,1,1,0,2,5,133,0,,,04/11/2025,4,1,"556,9",,0,0,8567,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2340,1,05/06/2025,5,Contrato Suspenso,,10,01/11/2020,,,1,1,0,2,5,133,0,,,01/11/2024,4,6,"120,01",,0,0,8646,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2340,1,16/06/2025,16,Contrato Suspenso,,10,01/12/2020,30/12/2020,,1,1,0,2,5,132,0,,,,14,1,"1127,32",,0,0,8646,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2340,1,03/06/2025,3,Contrato Suspenso,,10,03/02/2021,30/04/2021,,1,1,0,2,5,133,0,,,,14,1,1000,,0,0,8646,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2340,1,05/06/2025,5,Contrato Suspenso,,10,01/07/2023,,,1,1,0,2,5,133,0,,,,116,1,"40,48",,0,0,8646,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2340,1,25/06/2025,25,Contrato Suspenso,,10,25/09/2023,25/09/2023,,1,1,0,2,5,132,0,,,,14,5,110,,0,0,8646,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2336,1,10/06/2025,10,Contrato Suspenso,,71,01/11/2020,,,1,1,0,2,5,133,0,,,01/11/2024,4,1,"354,93",,0,0,8639,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2351,1,10/06/2025,10,,,10,01/11/2020,01/12/2020,,1,1,0,2,5,133,0,,,,14,1,2000,,0,0,8667,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2351,1,26/06/2025,26,,,10,01/11/2020,30/11/2020,,1,1,0,2,5,133,0,,,,100,1,525,,0,0,8667,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2351,1,11/06/2025,11,,,10,01/12/2020,,,1,1,0,2,5,133,0,,,03/12/2025,4,7,"86,61",,0,0,8667,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2351,1,11/06/2025,11,,,10,01/07/2023,,,1,1,0,2,5,133,0,,,02/07/2025,116,2,"78,43",,0,0,8667,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2351,1,11/06/2025,11,,,10,11/10/2024,13/10/2024,,1,1,0,2,5,132,0,,,,14,1,300,,0,0,8667,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2352,1,10/06/2025,10,,,10,01/11/2020,01/12/2020,,1,1,0,2,5,133,0,,,,14,1,1500,,0,0,8668,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2352,1,26/06/2025,26,,,10,01/11/2020,30/11/2020,,1,1,0,2,5,133,0,,,,100,1,595,,0,0,8668,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2352,1,11/06/2025,11,,,10,01/12/2020,,,1,1,0,2,5,133,0,,,03/12/2025,99,1,397,,0,0,8668,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2352,1,11/06/2025,11,,,10,01/03/2021,01/06/2021,,1,1,0,2,5,135,0,,,,97,1,149,,0,0,8668,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2352,1,15/06/2025,15,,,10,01/04/2023,15/04/2023,,1,1,0,2,5,185,0,,,,84,9,110,,0,0,8668,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2360,1,13/06/2025,13,,,22,01/11/2020,30/11/2020,,1,1,0,2,5,133,0,,,,101,1,"389,9",,0,0,8672,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2360,1,05/06/2025,5,,,22,01/12/2020,,,1,1,0,2,5,133,0,,,03/12/2025,4,1,"291,54",,0,0,8672,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2360,1,05/06/2025,5,,,22,01/12/2020,31/12/2020,,1,1,0,2,5,133,0,,,,14,1,250,,0,0,8672,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2360,1,05/06/2025,5,,,22,01/08/2023,,,1,1,0,2,5,133,0,,,01/08/2025,95,3,"55,7",,0,0,8672,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2360,1,05/06/2025,5,,,22,05/08/2023,24/08/2023,,1,1,0,2,5,133,0,,,,117,1,50,,0,0,8672,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2360,1,05/06/2025,5,,,22,05/11/2023,,,1,1,0,2,5,133,0,,,04/11/2025,18,1,"169,79",,0,0,8672,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2360,1,05/06/2025,5,,,22,05/03/2024,,,1,1,0,2,5,133,0,,,03/03/2026,117,1,"43,18",,0,0,8672,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2361,1,17/06/2025,17,,8673,34,01/11/2020,30/12/2020,,1,1,0,2,5,132,0,,,,14,1,250,,0,0,8673,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2361,1,28/06/2025,28,,8673,34,01/11/2020,30/11/2020,,1,1,0,2,5,133,0,,,,100,1,418,,0,0,8673,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2361,1,28/06/2025,28,,8673,34,01/12/2020,,,1,1,0,2,5,133,0,,,03/12/2025,4,3,"107,81",,0,0,8673,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2361,1,28/06/2025,28,,8673,34,01/01/2021,30/01/2021,,1,1,0,2,5,133,0,,,,99,1,40,,0,0,8673,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2361,1,28/06/2025,28,,8673,34,28/01/2022,28/01/2022,,1,1,0,2,5,133,0,,,,100,1,40,,0,0,8673,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2361,1,28/06/2025,28,,8673,34,01/02/2023,,,1,1,0,2,5,133,0,,,04/02/2026,95,4,"33,11",,0,0,8673,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2361,1,28/06/2025,28,,8673,34,28/01/2024,31/01/2024,,1,1,0,2,5,133,0,,,,95,1,50,,0,0,8673,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2361,1,28/06/2025,28,,8673,34,01/02/2024,,,1,1,0,2,5,133,0,,,,117,4,"0,01",,0,0,8673,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2377,1,20/06/2025,20,Contrato Suspenso,,19,01/11/2020,30/04/2021,,1,1,0,2,5,132,0,,,,14,1,650,,0,0,8691,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2377,1,23/06/2025,23,Contrato Suspenso,,19,01/11/2020,30/11/2020,,1,1,0,2,5,133,0,,,,100,1,608,,0,0,8691,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2377,1,23/06/2025,23,Contrato Suspenso,,19,01/12/2020,30/05/2022,,1,1,0,2,5,133,0,,,,99,1,"716,77",,0,0,8691,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2377,1,25/06/2025,25,Contrato Suspenso,,19,01/01/2021,30/10/2021,,1,1,0,2,5,157,0,,,,88,1,10000,,0,0,8691,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2377,1,23/06/2025,23,Contrato Suspenso,,19,01/04/2021,,,1,1,0,2,5,133,0,,,08/04/2023,31,1,"45,91",,0,0,8691,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2495,1,22/06/2025,22,,,4,18/11/2020,22/05/2025,,1,1,0,2,5,133,0,,,,4,1,"616,12",,0,0,5768,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2381,1,15/06/2025,15,,,16,24/11/2020,,,1,1,0,2,5,133,0,,,04/11/2025,4,1,"188,33",,0,0,8705,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2428,1,24/06/2025,24,,,10,01/12/2020,28/02/2021,,1,1,0,2,5,7,0,,,,14,1,2700,,0,0,8761,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2428,1,05/06/2025,5,,,10,01/01/2021,,,1,1,0,2,5,7,0,,,03/01/2026,4,1,"954,1",,0,0,8761,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2428,1,15/06/2025,15,,,10,15/08/2023,15/08/2023,,1,1,0,2,5,132,0,,,,14,1,1922,,0,0,8761,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2444,1,02/06/2025,2,,,17,01/12/2020,02/06/2022,,1,1,0,2,5,133,0,,,,4,1,"530,51",,0,0,6233,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2444,1,13/06/2025,13,,,17,13/03/2023,13/03/2023,,1,1,0,2,5,133,0,,,,4,1,3180,,0,0,6233,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2444,1,02/06/2025,2,,,17,02/04/2023,,,1,1,0,2,5,133,0,,,03/04/2026,95,6,"43,43",,0,0,6233,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2444,1,02/06/2025,2,,,17,02/04/2023,,,1,1,0,2,5,133,0,,,03/04/2026,4,3,"104,98",,0,0,6233,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2404,1,04/06/2025,4,,,96,01/12/2020,30/12/2020,,1,0,0,3,5,7,0,,,,53,1,1250,,0,0,8739,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2404,1,04/06/2025,4,,,96,01/12/2020,30/12/2020,,1,0,0,3,5,7,0,,,,14,1,250,,0,0,8739,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2404,1,30/06/2025,30,,,96,01/12/2020,,,1,0,0,3,5,7,0,,,03/12/2025,4,1,"290,19",,0,0,8739,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2405,1,05/06/2025,5,,,30,01/12/2020,30/04/2021,,1,1,0,2,5,136,0,,,,53,1,1150,,0,0,8740,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2405,1,05/06/2025,5,,,30,01/12/2020,30/04/2021,,1,1,0,2,5,132,0,,,,14,1,2150,,0,0,8740,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2405,1,10/06/2025,10,,,30,01/05/2021,,,1,1,0,2,5,133,0,,,05/05/2026,4,2,"167,99",,0,0,8740,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2414,1,11/06/2025,11,,,16,01/12/2020,,,1,1,0,2,5,133,0,,,03/12/2025,4,8,"75,35",,0,0,8743,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2414,1,11/06/2025,11,,,16,22/07/2022,11/08/2022,,1,1,0,2,5,133,0,,,,95,1,40,,0,0,8743,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2414,1,11/06/2025,11,,,16,11/11/2022,,,1,1,0,2,5,133,0,,,04/11/2025,95,5,"47,588",,0,0,8743,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2414,1,11/06/2025,11,,,16,12/07/2023,,,1,1,0,2,5,133,0,,,,4,1,"0,01",,0,0,8743,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2414,1,11/06/2025,11,,,16,13/08/2024,,,1,1,0,2,5,133,0,,,,4,1,40,,0,0,8743,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2390,1,02/06/2025,2,,,17,01/12/2020,,,1,1,0,2,5,133,0,,,03/12/2025,4,1,"227,1",,0,0,8720,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2451,1,02/06/2025,2,Contrato Suspenso,,17,01/12/2020,,,1,1,0,2,5,133,0,,,01/12/2024,4,4,"92,32",,0,0,8797,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2451,1,02/06/2025,2,Contrato Suspenso,,17,02/05/2022,,,1,1,0,2,5,133,0,,,03/05/2025,95,4,"48,76",,0,0,8797,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2451,1,02/06/2025,2,Contrato Suspenso,,17,02/08/2022,03/11/2023,,1,1,0,2,5,133,0,,,,118,2,"135,01",,0,0,8797,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2451,1,02/06/2025,2,Contrato Suspenso,,17,02/08/2022,03/11/2023,,1,1,0,2,5,133,0,,,,18,1,"0,01",,0,0,8797,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2451,1,02/06/2025,2,Contrato Suspenso,,17,02/08/2024,,,1,1,0,2,5,133,0,,,,116,1,150,,0,0,8797,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2044,1,12/06/2025,12,,,16,01/12/2020,,,1,1,0,2,5,133,0,,,04/11/2025,119,1,"203,47",,0,0,8248,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2458,1,24/06/2025,24,Contrato Suspenso,,17,01/12/2020,,,1,1,0,2,5,133,0,,,06/12/2023,119,1,"69,89",,0,0,7585,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2459,1,28/06/2025,28,Contrato Suspenso,,17,01/12/2020,,,1,1,0,2,5,7,0,,,03/12/2025,119,1,"70,64",,0,0,7585,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2438,1,21/06/2025,21,,,96,01/12/2020,30/12/2020,,1,1,0,2,5,133,0,,,,100,1,130,,0,0,8777,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2438,1,21/06/2025,21,,,96,01/01/2021,,,1,1,0,2,5,133,0,,,03/01/2026,119,1,"163,2",,0,0,8777,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2438,1,21/06/2025,21,,,96,01/04/2023,21/05/2023,,1,1,0,2,5,132,0,,,,14,3,110,,0,0,8777,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2443,1,30/06/2025,30,,,22,01/12/2020,30/12/2020,,1,1,0,2,5,132,0,,,,14,1,250,,0,0,8782,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2443,1,23/06/2025,23,,,22,01/12/2020,30/12/2020,,1,1,0,2,5,133,0,,,,100,1,240,,0,0,8782,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2443,1,23/06/2025,23,,,22,01/01/2021,12/05/2021,,1,1,0,2,5,133,0,,,,99,1,"141,34",,0,0,8782,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2443,1,17/06/2025,17,,,22,01/02/2023,,,1,1,0,2,5,133,0,,,04/02/2026,119,1,"150,99",,0,0,8782,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2443,1,17/06/2025,17,,,22,05/02/2024,,,1,1,0,2,5,133,0,,,04/02/2026,18,1,"170,91",,0,0,8782,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2443,1,17/06/2025,17,,,22,17/10/2024,26/09/2024,,1,1,0,2,5,133,0,,,,95,1,50,,0,0,8782,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2443,1,17/06/2025,17,,,22,17/10/2024,,,1,1,0,2,5,133,0,,,,117,1,50,,0,0,8782,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2443,1,17/06/2025,17,,,22,17/10/2024,,,1,1,0,2,5,133,0,,,,117,1,"0,01",,0,0,8782,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2387,1,02/06/2025,2,Contrato Suspenso,,17,01/12/2020,,,1,1,0,2,5,133,0,,,06/12/2023,4,1,"411,95",,0,0,8718,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2430,1,15/06/2025,15,Contrato Suspenso,,30,01/12/2020,30/12/2020,,1,1,0,2,5,7,0,,,,53,1,1580,,0,0,8763,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2430,1,15/06/2025,15,Contrato Suspenso,,30,01/12/2020,30/12/2020,,1,1,0,2,5,7,0,,,,14,1,1610,,0,0,8763,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2430,1,02/06/2025,2,Contrato Suspenso,,30,01/03/2021,,,1,1,0,2,5,7,0,,,17/03/2023,4,1,"429,98",,0,0,8763,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2430,1,18/06/2025,18,Contrato Suspenso,,30,01/04/2021,30/04/2021,,1,1,0,2,5,7,0,,,,14,1,150,,0,0,8763,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2431,1,20/06/2025,20,Contrato Suspenso,,17,01/12/2020,,,1,1,0,2,5,133,0,,,02/02/2025,4,1,"486,9",,0,0,8764,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2417,1,07/06/2025,7,,,30,01/01/2021,31/07/2021,,1,1,0,2,5,133,0,,,,4,1,450,,0,0,8680,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2417,1,22/06/2025,22,,,30,01/08/2021,,,1,1,0,2,5,133,0,,,01/08/2025,4,3,"118,11",,0,0,8680,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2417,1,22/06/2025,22,,,30,01/08/2021,,,1,1,0,2,5,133,0,,,01/08/2025,95,4,"34,28",,0,0,8680,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2417,1,22/06/2025,22,,,30,01/08/2021,,,1,1,0,2,5,133,0,,,01/08/2025,31,4,"57,15",,0,0,8680,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2417,1,22/06/2025,22,,,30,01/08/2021,,,1,1,0,2,5,133,0,,,01/08/2025,116,1,"57,15",,0,0,8680,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2417,1,22/06/2025,22,,,30,07/05/2022,,,1,1,0,2,5,133,0,,,05/05/2026,102,1,"54,27",,0,0,8680,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2462,1,05/06/2025,5,,,29,01/01/2021,,,1,1,0,2,5,7,0,,,03/01/2026,4,7,"97,62",,0,0,8815,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2462,1,05/06/2025,5,,,29,01/01/2022,,,1,1,0,2,5,133,0,,,03/01/2026,95,8,"42,63",,0,0,8815,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2462,1,05/06/2025,5,,,29,15/03/2022,31/08/2022,,1,1,0,2,5,133,0,,,,120,1,120,,0,0,8815,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2462,1,01/06/2025,1,,,29,01/05/2023,,,1,1,0,2,5,133,0,,,,116,1,"0,01",,0,0,8815,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
,2477,1,15/06/2025,15,,,15,01/01/2021,30/01/2021,,1,1,0,2,5,136,0,,,,53,1,780,,0,0,7680,Já existe um contrato com essa referência! Utilize o endpoint de atualização para editar o contrato.,N/A
